id,contact_id,state,category,created_at
20380,21530,Comienza Cotización,manychat,2025-11-12 12:50:28.070
20381,21531,Comienza Atención Comercial,manychat,2025-11-12 12:51:28.490
20382,21532,Comienza Cotización,manychat,2025-11-12 12:52:18.800
20383,21533,Comienza Cotización,manychat,2025-11-12 12:56:20.337
20384,21534,Comienza Atención Comercial,manychat,2025-11-12 12:56:30.507
20385,21535,Comienza Atención Comercial,manychat,2025-11-12 12:57:20.890
20386,21536,Comienza Asesoría Médica,manychat,2025-11-12 12:57:41.097
20387,21537,Comienza Atención Comercial,manychat,2025-11-12 12:58:21.413
20388,21538,Comienza Atención Comercial,manychat,2025-11-12 13:10:50.420
20389,21539,Comienza Atención Comercial,manychat,2025-11-12 13:12:51.427
20390,21540,Comienza Atención Comercial,manychat,2025-11-12 13:22:06.320
20391,21541,Comienza Atención Comercial,manychat,2025-11-12 13:22:56.807
20392,21542,Comienza Cotización,manychat,2025-11-12 13:24:17.390
20393,21543,Comienza Atención Comercial,manychat,2025-11-12 13:39:26.070
20394,21544,Comienza Cotización,manychat,2025-11-12 13:52:16.217
20395,21545,Comienza Atención Comercial,manychat,2025-11-12 14:10:55.113
20396,21546,Comienza Atención Comercial,manychat,2025-11-12 14:16:29.830
20397,21547,Comienza Atención Comercial,manychat,2025-11-12 14:16:40.020
20398,21548,Comienza Atención Comercial,manychat,2025-11-12 14:16:50.197
20399,21549,Comienza Atención Comercial,manychat,2025-11-12 14:26:28.960
20400,21550,Comienza Atención Comercial,manychat,2025-11-12 14:26:49.323
20401,21551,Comienza Atención Comercial,manychat,2025-11-12 14:27:09.640
20402,21552,Retornó en AC,manychat,2025-11-12 14:47:20.633
20403,21553,Comienza Asesoría Médica,manychat,2025-11-12 14:48:11.187
20404,21554,Comienza Cotización,manychat,2025-11-12 14:52:43.107
20405,21555,Comienza Cotización,manychat,2025-11-12 14:53:03.303
20406,21556,Retornó en AC,manychat,2025-11-12 15:01:06.860
20407,21557,Comienza Atención Comercial,manychat,2025-11-12 15:03:38.050
20408,21558,Comienza Atención Comercial,manychat,2025-11-12 15:09:20.993
20409,21559,Comienza Atención Comercial,manychat,2025-11-12 15:10:11.380
20410,21560,Comienza Asesoría Médica,manychat,2025-11-12 15:16:54.723
20411,21561,Comienza Cotización,manychat,2025-11-12 15:17:35.053
20412,21562,Comienza Atención Comercial,manychat,2025-11-12 15:28:09.623
20413,21563,Comienza Atención Comercial,manychat,2025-11-12 15:36:12.810
20414,21564,Comienza Atención Comercial,manychat,2025-11-12 15:39:54.373
20415,21565,Comienza Atención Comercial,manychat,2025-11-12 15:44:36.980
20416,21566,Retornó en AC,manychat,2025-11-12 15:56:23.170
20417,21567,Comienza Atención Comercial,manychat,2025-11-12 16:00:05.027
20418,21568,Comienza Atención Comercial,manychat,2025-11-12 16:11:52.510
20419,21569,Comienza Atención Comercial,manychat,2025-11-12 16:12:22.753
20420,21570,Retornó en AC,manychat,2025-11-12 16:20:16.173
20421,21571,Comienza Cotización,manychat,2025-11-12 16:22:57.473
20422,21572,Comienza Atención Comercial,manychat,2025-11-12 16:28:10.137
20423,21573,Retornó en AC,manychat,2025-11-12 16:32:52.140
20424,21574,Comienza Cotización,manychat,2025-11-12 16:36:53.903
20425,21575,Comienza Atención Comercial,manychat,2025-11-12 16:45:07.973
20426,21576,Nuevo,manychat,2025-11-12 16:46:49.020
20427,21577,Comienza Atención Comercial,manychat,2025-11-12 16:51:40.807
20428,21578,Comienza Atención Comercial,manychat,2025-11-12 16:56:32.590
20429,21579,Comienza Atención Comercial,manychat,2025-11-12 17:02:55.237
20430,21580,Comienza Atención Comercial,manychat,2025-11-12 17:03:25.483
20431,21581,Comienza Cotización,manychat,2025-11-12 17:06:17.413
20432,21582,Comienza Atención Comercial,manychat,2025-11-12 17:09:08.467
20433,21583,Comienza Cotización,manychat,2025-11-12 17:09:18.593
20434,21584,Comienza Atención Comercial,manychat,2025-11-12 17:12:00.427
20435,21585,Comienza Atención Comercial,manychat,2025-11-12 17:14:41.637
20436,21586,Comienza Cotización,manychat,2025-11-12 17:31:39.223
20437,21587,Comienza Atención Comercial,manychat,2025-11-12 17:45:25.020
20438,21588,Comienza Asesoría Médica,manychat,2025-11-12 17:46:15.493
20439,21589,Comienza Asesoría Médica,manychat,2025-11-12 17:50:27.240
20440,21590,Venta exitosa,manychat,2025-11-12 17:55:09.460
20441,21591,Comienza Atención Comercial,manychat,2025-11-12 17:59:51.410
20442,21592,Comienza Atención Comercial,manychat,2025-11-12 18:01:12.100
20443,21593,Comienza Asesoría Médica,manychat,2025-11-12 18:02:43.100
20444,21594,Comienza Atención Comercial,manychat,2025-11-12 18:07:45.610
20445,21595,Comienza Cotización,manychat,2025-11-12 18:12:18.220
20446,21596,Comienza Asesoría Médica,manychat,2025-11-12 18:14:50.690
20447,21597,Comienza Atención Comercial,manychat,2025-11-12 18:18:22.073
20448,21598,Comienza Atención Comercial,manychat,2025-11-12 18:32:38.233
20449,21599,Orden de venta confirmada,manychat,2025-11-12 18:36:19.920
20450,21600,Comienza Asesoría Médica,manychat,2025-11-12 18:41:52.200
20451,21601,Comienza Atención Comercial,manychat,2025-11-12 18:45:03.867
20452,21602,Comienza Atención Comercial,manychat,2025-11-12 18:49:55.777
20453,21603,Comienza Atención Comercial,manychat,2025-11-12 18:51:56.887
20454,21604,Orden de venta confirmada,manychat,2025-11-12 18:52:27.210
20455,21605,Comienza Cotización,manychat,2025-11-12 18:54:48.300
20456,21606,Comienza Atención Comercial,manychat,2025-11-12 18:55:28.677
20457,21607,Comienza Atención Comercial,manychat,2025-11-12 19:04:02.230
20458,21608,Comienza Atención Comercial,manychat,2025-11-12 19:04:12.420
20459,21609,Comienza Atención Comercial,manychat,2025-11-12 19:09:14.743
20460,21610,Retornó en AC,manychat,2025-11-12 19:20:59.790
20461,21611,Comienza Atención Comercial,manychat,2025-11-12 19:22:10.353
20462,21612,Comienza Atención Comercial,manychat,2025-11-12 19:22:30.600
20463,21613,Comienza Cotización,manychat,2025-11-12 19:22:40.747
20464,21614,Comienza Cotización,manychat,2025-11-12 19:25:32.167
20465,21615,Retornó en AC,manychat,2025-11-12 19:30:14.307
20466,21616,Comienza Cotización,manychat,2025-11-12 19:30:24.453
20467,21617,Comienza Asesoría Médica,manychat,2025-11-12 19:36:57.943
20468,21618,Nuevo,manychat,2025-11-12 19:37:18.133
20469,21619,Retornó en AC,manychat,2025-11-12 19:54:46.520
20470,21620,Comienza Atención Comercial,manychat,2025-11-12 19:54:56.690
20471,21621,Comienza Atención Comercial,manychat,2025-11-12 19:55:37.013
20472,21622,Comienza Atención Comercial,manychat,2025-11-12 19:56:47.760
20473,21623,Comienza Asesoría Médica,manychat,2025-11-12 20:01:30.257
20474,21624,Orden de venta confirmada,manychat,2025-11-12 20:01:40.367
20475,21625,Nuevo,manychat,2025-11-12 20:03:31.773
20476,21626,Comienza Cotización,manychat,2025-11-12 20:07:33.467
20477,21627,Comienza Atención Comercial,manychat,2025-11-12 20:12:46.010
20478,21628,Comienza Atención Comercial,manychat,2025-11-12 20:20:10.060
20479,21629,Comienza Atención Comercial,manychat,2025-11-12 20:32:15.160
20480,21630,Recién suscrito Pendiente de AC,manychat,2025-11-12 20:36:47.263
20481,21631,Comienza Cotización,manychat,2025-11-12 20:43:50.340
20482,21632,Comienza Cotización,manychat,2025-11-12 20:47:31.733
20483,21633,Retornó en AC,manychat,2025-11-12 20:50:12.993
20484,21634,Comienza Cotización,manychat,2025-11-12 20:53:04.433
20485,21635,Recién suscrito Pendiente de AC,manychat,2025-11-12 20:53:54.820
20486,21636,Comienza Cotización,manychat,2025-11-12 20:54:45.557
20487,21637,Comienza Asesoría Médica,manychat,2025-11-12 20:57:36.907
20488,21638,Recién suscrito Pendiente de AC,manychat,2025-11-12 21:00:48.430
20489,21639,Comienza Cotización,manychat,2025-11-12 21:01:39.007
20490,21640,Comienza Cotización,manychat,2025-11-12 21:10:53.087
20491,21641,Comienza Atención Comercial,manychat,2025-11-12 21:12:33.827
20492,21642,Comienza Atención Comercial,manychat,2025-11-12 21:15:05.173
20493,21643,Recién suscrito Pendiente de AC,manychat,2025-11-12 21:19:47.757
20494,21644,Recién suscrito Pendiente de AC,manychat,2025-11-12 21:21:08.313
20495,21645,Comienza Atención Comercial,manychat,2025-11-12 21:31:32.780
20496,21646,Comienza Cotización,manychat,2025-11-12 21:32:43.627
20497,21647,Comienza Cotización,manychat,2025-11-12 21:33:54.147
20498,21648,Comienza Cotización,manychat,2025-11-12 21:35:35.170
20499,21649,Recién suscrito Pendiente de AC,manychat,2025-11-12 21:36:35.650
20500,21650,Comienza Cotización,manychat,2025-11-12 21:37:36.260
20501,21651,Comienza Atención Comercial,manychat,2025-11-12 21:40:57.773
20502,21652,Comienza Atención Comercial,manychat,2025-11-12 21:50:42.183
20503,21653,Comienza Cotización,manychat,2025-11-12 21:52:53.047
20504,21654,Comienza Cotización,manychat,2025-11-12 21:53:03.187
20505,21655,Comienza Atención Comercial,manychat,2025-11-12 21:58:25.720
20506,21656,Comienza Atención Comercial,manychat,2025-11-12 22:03:17.720
20507,21657,Comienza Asesoría Médica,manychat,2025-11-12 22:14:02.590
20508,21658,Comienza Atención Comercial,manychat,2025-11-12 22:14:43.230
20509,21659,Comienza Cotización,manychat,2025-11-12 22:16:23.980
20510,21660,Comienza Cotización,manychat,2025-11-12 22:20:05.507
20511,21661,Comienza Cotización,manychat,2025-11-12 22:29:19.897
20512,21662,Comienza Asesoría Médica,manychat,2025-11-12 22:30:40.450
20513,21663,Orden de venta confirmada,manychat,2025-11-12 22:31:30.793
20514,21664,Comienza Atención Comercial,manychat,2025-11-12 22:31:40.950
20515,21665,Comienza Cotización,manychat,2025-11-12 22:31:51.053
20516,21666,Comienza Cotización,manychat,2025-11-12 22:33:42.233
20517,21667,Comienza Cotización,manychat,2025-11-12 22:35:02.783
20518,21668,Recién suscrito Pendiente de AC,manychat,2025-11-12 22:38:54.580
20519,21669,Comienza Atención Comercial,manychat,2025-11-12 22:41:56.207
20520,21670,Retornó en AC,manychat,2025-11-12 22:44:07.087
20521,21671,Comienza Atención Comercial,manychat,2025-11-12 22:45:07.600
20522,21672,Retornó en AC,manychat,2025-11-12 22:48:39.510
20523,21673,Recién suscrito Pendiente de AC,manychat,2025-11-12 22:51:20.760
20524,21674,Comienza Atención Comercial,manychat,2025-11-12 22:52:21.363
20525,21675,Comienza Atención Comercial,manychat,2025-11-12 22:55:02.633
20526,21676,Comienza Cotización,manychat,2025-11-12 22:58:04.127
20527,21677,Comienza Asesoría Médica,manychat,2025-11-12 23:01:05.293
20528,21678,Comienza Atención Comercial,manychat,2025-11-12 23:15:01.003
20529,21679,Comienza Cotización,manychat,2025-11-12 23:20:43.343
20530,21680,Comienza Cotización,manychat,2025-11-12 23:30:07.150
20531,21681,Comienza Atención Comercial,manychat,2025-11-12 23:51:46.267
20532,21682,Comienza Atención Comercial,manychat,2025-11-12 23:52:46.793
20533,21683,Comienza Asesoría Médica,manychat,2025-11-12 23:54:47.560
20534,21684,Retornó en AC,manychat,2025-11-12 23:55:17.813
20535,21685,Retornó en AC,manychat,2025-11-12 23:55:58.270
20536,21686,Recién suscrito Pendiente de AC,manychat,2025-11-13 00:00:40.433
20537,21687,Comienza Cotización,manychat,2025-11-13 00:17:17.767
20538,21688,Retornó en AC,manychat,2025-11-13 00:20:29.250
20539,21689,Comienza Atención Comercial,manychat,2025-11-13 00:26:21.477
20540,21690,Comienza Atención Comercial,manychat,2025-11-13 00:28:22.493
20541,21691,Comienza Atención Comercial,manychat,2025-11-13 00:29:43.217
20542,21692,Comienza Asesoría Médica,manychat,2025-11-13 00:30:53.700
20543,21693,Comienza Atención Comercial,manychat,2025-11-13 00:38:07.057
20544,21694,Comienza Atención Comercial,manychat,2025-11-13 00:39:27.603
20545,21695,Recién suscrito Pendiente de AC,manychat,2025-11-13 00:50:32.250
20546,21696,Comienza Atención Comercial,manychat,2025-11-13 00:51:22.640
20547,21697,Comienza Atención Comercial,manychat,2025-11-13 00:54:24.107
20548,21698,Comienza Asesoría Médica,manychat,2025-11-13 00:55:54.710
20549,21699,Comienza Cotización,manychat,2025-11-13 01:00:36.770
20550,21700,Comienza Atención Comercial,manychat,2025-11-13 01:02:27.683
20551,21701,Recién suscrito Pendiente de AC,manychat,2025-11-13 01:02:37.830
20552,21702,Comienza Atención Comercial,manychat,2025-11-13 01:06:29.710
20553,21703,Comienza Cotización,manychat,2025-11-13 01:12:22.213
20554,21704,Comienza Atención Comercial,manychat,2025-11-13 01:13:02.540
20555,21705,Retornó en AC,manychat,2025-11-13 01:17:04.097
20556,21706,Recién suscrito Pendiente de AC,manychat,2025-11-13 01:18:14.833
20557,21707,Comienza Atención Comercial,manychat,2025-11-13 01:22:16.560
20558,21708,Comienza Atención Comercial,manychat,2025-11-13 01:22:56.883
20559,21709,Recién suscrito Pendiente de AC,manychat,2025-11-13 01:24:47.700
20560,21710,Comienza Atención Comercial,manychat,2025-11-13 01:27:28.797
20561,21711,Comienza Atención Comercial,manychat,2025-11-13 01:28:49.537
20562,21712,Comienza Cotización,manychat,2025-11-13 01:29:09.710
20563,21713,Comienza Atención Comercial,manychat,2025-11-13 01:32:31.207
20564,21714,Comienza Atención Comercial,manychat,2025-11-13 01:37:43.223
20565,21715,Comienza Atención Comercial,manychat,2025-11-13 01:42:25.057
20566,21716,Comienza Cotización,manychat,2025-11-13 01:48:47.767
20567,21717,Comienza Asesoría Médica,manychat,2025-11-13 01:49:18.013
20568,21718,Comienza Asesoría Médica,manychat,2025-11-13 01:51:49.033
20569,21719,Recién suscrito Pendiente de AC,manychat,2025-11-13 01:55:10.500
20570,21720,Comienza Asesoría Médica,manychat,2025-11-13 01:57:01.253
20571,21721,Recién suscrito Pendiente de AC,manychat,2025-11-13 02:01:04.113
20572,21722,Derivado Asesoría Especializada,manychat,2025-11-13 02:08:39.207
20573,21723,Comienza Asesoría Médica,manychat,2025-11-13 02:15:31.930
20574,21724,Comienza Atención Comercial,manychat,2025-11-13 02:16:22.477
20575,21725,Retornó en AC,manychat,2025-11-13 02:18:23.823
20576,21726,Recién suscrito Pendiente de AC,manychat,2025-11-13 02:29:39.013
20577,21727,Comienza Asesoría Médica,manychat,2025-11-13 02:30:19.400
20578,21728,Comienza Atención Comercial,manychat,2025-11-13 02:30:59.800
20579,21729,Comienza Atención Comercial,manychat,2025-11-13 02:48:36.880
20580,21730,Comienza Atención Comercial,manychat,2025-11-13 02:48:47.007
20581,21731,Recién suscrito Pendiente de AC,manychat,2025-11-13 02:55:10.557
20582,21732,Recién suscrito Pendiente de AC,manychat,2025-11-13 02:57:11.357
20583,21733,Comienza Cotización,manychat,2025-11-13 02:58:21.937
20584,21734,Comienza Cotización,manychat,2025-11-13 03:02:13.590
20585,21735,Comienza Atención Comercial,manychat,2025-11-13 03:06:05.183
20586,21736,Comienza Atención Comercial,manychat,2025-11-13 03:07:35.720
20587,21737,Comienza Atención Comercial,manychat,2025-11-13 03:24:21.960
20588,21738,Comienza Atención Comercial,manychat,2025-11-13 03:26:02.627
20589,21739,Comienza Atención Comercial,manychat,2025-11-13 03:27:13.170
20590,21740,Comienza Cotización,manychat,2025-11-13 03:31:24.660
20591,21741,Comienza Atención Comercial,manychat,2025-11-13 03:32:35.170
20592,21742,Comienza Asesoría Médica,manychat,2025-11-13 03:56:54.147
20593,21743,Comienza Asesoría Médica,manychat,2025-11-13 04:01:05.840
20594,21744,Comienza Atención Comercial,manychat,2025-11-13 04:15:41.170
20595,21745,Comienza Atención Comercial,manychat,2025-11-13 04:16:01.457
20596,21746,Comienza Atención Comercial,manychat,2025-11-13 04:18:22.510
20597,21747,Comienza Cotización,manychat,2025-11-13 04:20:03.200
20598,21748,Comienza Atención Comercial,manychat,2025-11-13 04:20:43.500
20599,21749,Comienza Atención Comercial,manychat,2025-11-13 04:24:14.840
20600,21750,Comienza Atención Comercial,manychat,2025-11-13 04:25:55.743
20601,21751,Comienza Atención Comercial,manychat,2025-11-13 04:27:46.493
20602,21752,Comienza Atención Comercial,manychat,2025-11-13 04:29:57.313
20603,21753,Recién suscrito Pendiente de AC,manychat,2025-11-13 04:36:09.590
20604,21754,Comienza Asesoría Médica,manychat,2025-11-13 04:36:39.837
20605,21755,Comienza Atención Comercial,manychat,2025-11-13 04:41:01.563
20606,21756,Comienza Atención Comercial,manychat,2025-11-13 04:44:53.070
20607,21757,Comienza Asesoría Médica,manychat,2025-11-13 04:45:13.273
20608,21758,Comienza Atención Comercial,manychat,2025-11-13 04:48:04.380
20609,21759,Comienza Asesoría Médica,manychat,2025-11-13 04:48:24.620
20610,21760,Comienza Atención Comercial,manychat,2025-11-13 04:50:05.350
20611,21761,Comienza Atención Comercial,manychat,2025-11-13 04:59:38.753
20612,21762,Comienza Atención Comercial,manychat,2025-11-13 05:05:30.847
20613,21763,Comienza Atención Comercial,manychat,2025-11-13 05:12:33.640
20614,21764,Comienza Atención Comercial,manychat,2025-11-13 05:13:44.160
20615,21765,Comienza Asesoría Médica,manychat,2025-11-13 05:16:35.297
20616,21766,Comienza Cotización,manychat,2025-11-13 05:21:17.003
20617,21767,Comienza Asesoría Médica,manychat,2025-11-13 05:21:27.100
20618,21768,Comienza Atención Comercial,manychat,2025-11-13 05:27:29.653
20619,21769,Comienza Atención Comercial,manychat,2025-11-13 05:29:20.380
20620,21770,Comienza Atención Comercial,manychat,2025-11-13 05:44:25.707
20621,21771,Comienza Atención Comercial,manychat,2025-11-13 06:08:34.380
20622,21772,Comienza Atención Comercial,manychat,2025-11-13 06:40:56.280
20623,21773,Comienza Atención Comercial,manychat,2025-11-13 07:14:38.513
20624,21774,Comienza Atención Comercial,manychat,2025-11-13 07:35:36.083
20625,21775,Comienza Atención Comercial,manychat,2025-11-13 07:56:54.340
20626,21776,Comienza Atención Comercial,manychat,2025-11-13 09:27:27.447
20627,21777,Comienza Atención Comercial,manychat,2025-11-13 09:38:31.527
20628,21778,Comienza Atención Comercial,manychat,2025-11-13 10:19:56.367
20629,21779,Comienza Asesoría Médica,manychat,2025-11-13 10:29:00.207
20630,21780,Comienza Asesoría Médica,manychat,2025-11-13 10:30:40.870
20631,21781,Comienza Atención Comercial,manychat,2025-11-13 10:38:33.770
20632,21782,Comienza Asesoría Médica,manychat,2025-11-13 11:18:20.280
20633,21783,Comienza Atención Comercial,manychat,2025-11-13 11:29:15.017
20634,21784,Comienza Atención Comercial,manychat,2025-11-13 11:43:10.590
20635,21785,Comienza Atención Comercial,manychat,2025-11-13 11:54:15.410
20636,21786,Comienza Atención Comercial,manychat,2025-11-13 12:05:51.357
20637,21787,Comienza Atención Comercial,manychat,2025-11-13 12:06:41.853
20638,21788,Comienza Asesoría Médica,manychat,2025-11-13 12:14:05.617
20639,21789,Comienza Atención Comercial,manychat,2025-11-13 12:14:15.747
20640,21790,Comienza Atención Comercial,manychat,2025-11-13 12:23:10.023
20641,21791,Comienza Atención Comercial,manychat,2025-11-13 12:37:27.477
20642,21792,Comienza Atención Comercial,manychat,2025-11-13 13:17:54.120
20643,21793,Comienza Atención Comercial,manychat,2025-11-13 13:31:51.117
20644,21794,Comienza Atención Comercial,manychat,2025-11-13 13:34:12.200
20645,21795,Comienza Atención Comercial,manychat,2025-11-13 13:40:34.763
20646,21796,Comienza Atención Comercial,manychat,2025-11-13 13:48:08.590
20647,21797,Comienza Atención Comercial,manychat,2025-11-13 13:48:28.800
20648,21798,Retornó en AC,manychat,2025-11-13 13:55:13.993
20649,21799,Comienza Atención Comercial,manychat,2025-11-13 13:56:54.820
20650,21800,Retornó en AC,manychat,2025-11-13 13:58:05.470
20651,21801,Comienza Atención Comercial,manychat,2025-11-13 14:12:51.463
20652,21802,Retornó en AC,manychat,2025-11-13 14:24:26.473
20653,21803,Comienza Atención Comercial,manychat,2025-11-13 14:25:47.003
20654,21804,Retorno,manychat,2025-11-13 14:37:23.250
20655,21805,Comienza Atención Comercial,manychat,2025-11-13 14:45:16.703
20656,21806,Comienza Atención Comercial,manychat,2025-11-13 14:49:38.593
20657,21807,Comienza Atención Comercial,manychat,2025-11-13 14:50:39.303
20658,21808,Comienza Atención Comercial,manychat,2025-11-13 14:51:49.810
20659,21809,Comienza Cotización,manychat,2025-11-13 15:05:16.197
20660,21810,Comienza Atención Comercial,manychat,2025-11-13 15:15:03.057
20661,21811,Comienza Asesoría Médica,manychat,2025-11-13 15:15:13.200
20662,21812,Comienza Cotización,manychat,2025-11-13 15:15:33.453
20663,21813,Comienza Atención Comercial,manychat,2025-11-13 15:27:38.697
20664,21814,Comienza Atención Comercial,manychat,2025-11-13 15:32:21.780
20665,21815,Comienza Atención Comercial,manychat,2025-11-13 15:39:55.010
20666,21816,Comienza Asesoría Médica,manychat,2025-11-13 15:40:35.423
20667,21817,Comienza Atención Comercial,manychat,2025-11-13 15:42:46.883
20668,21818,Comienza Atención Comercial,manychat,2025-11-13 15:59:34.770
20669,21819,Comienza Atención Comercial,manychat,2025-11-13 16:01:15.527
20670,21820,Comienza Atención Comercial,manychat,2025-11-13 16:06:48.030
20671,21821,Recién suscrito Pendiente de AC,manychat,2025-11-13 16:07:48.557
20672,21822,Comienza Cotización,manychat,2025-11-13 16:10:29.680
20673,21823,Comienza Cotización,manychat,2025-11-13 16:13:31.327
20674,21824,Comienza Atención Comercial,manychat,2025-11-13 16:18:13.273
20675,21825,Comienza Atención Comercial,manychat,2025-11-13 16:22:05.220
20676,21826,Retornó en AC,manychat,2025-11-13 16:30:59.437
20677,21827,Comienza Atención Comercial,manychat,2025-11-13 16:34:01.043
20678,21828,Comienza Asesoría Médica,manychat,2025-11-13 16:34:21.267
20679,21829,Comienza Atención Comercial,manychat,2025-11-13 16:35:31.973
20680,21830,Comienza Atención Comercial,manychat,2025-11-13 16:37:12.787
20681,21831,Comienza Atención Comercial,manychat,2025-11-13 16:38:03.427
20682,21832,Comienza Atención Comercial,manychat,2025-11-13 16:39:04.107
20683,21833,Comienza Cotización,manychat,2025-11-13 16:44:37.203
20684,21834,Comienza Atención Comercial,manychat,2025-11-13 16:45:58.183
20685,21835,Comienza Asesoría Médica,manychat,2025-11-13 16:52:21.903
20686,21836,Comienza Atención Comercial,manychat,2025-11-13 17:01:56.137
20687,21837,Comienza Atención Comercial,manychat,2025-11-13 17:05:07.927
20688,21838,Comienza Atención Comercial,manychat,2025-11-13 17:06:18.427
20689,21839,Comienza Atención Comercial,manychat,2025-11-13 17:06:28.573
20690,21840,Comienza Atención Comercial,manychat,2025-11-13 17:12:52.950
20691,21841,Comienza Cotización,manychat,2025-11-13 17:14:03.473
20692,21842,Comienza Cotización,manychat,2025-11-13 17:20:06.287
20693,21843,Comienza Cotización,manychat,2025-11-13 17:21:06.850
20694,21844,Comienza Atención Comercial,manychat,2025-11-13 17:27:19.677
20695,21845,Comienza Atención Comercial,manychat,2025-11-13 17:29:00.483
20696,21846,Comienza Atención Comercial,manychat,2025-11-13 17:34:53.390
20697,21847,Comienza Atención Comercial,manychat,2025-11-13 17:40:45.830
20698,21848,Comienza Asesoría Médica,manychat,2025-11-13 17:56:02.830
20699,21849,Comienza Atención Comercial,manychat,2025-11-13 18:02:55.820
20700,21850,Comienza Atención Comercial,manychat,2025-11-13 18:04:46.757
20701,21851,Comienza Atención Comercial,manychat,2025-11-13 18:16:01.893
20702,21852,Comienza Atención Comercial,manychat,2025-11-13 18:22:44.573
20703,21853,Comienza Cotización,manychat,2025-11-13 18:26:25.930
20704,21854,Comienza Atención Comercial,manychat,2025-11-13 18:39:11.773
20705,21855,Comienza Asesoría Médica,manychat,2025-11-13 18:41:33.470
20706,21856,Comienza Atención Comercial,manychat,2025-11-13 18:41:43.583
20707,21857,Comienza Atención Comercial,manychat,2025-11-13 18:44:34.763
20708,21858,Comienza Atención Comercial,manychat,2025-11-13 18:44:44.887
20709,21859,Comienza Atención Comercial,manychat,2025-11-13 18:47:36.493
20710,21860,Comienza Atención Comercial,manychat,2025-11-13 18:48:47.243
20711,21861,Comienza Atención Comercial,manychat,2025-11-13 18:52:49.273
20712,21862,Comienza Atención Comercial,manychat,2025-11-13 18:54:20.167
20713,21863,Comienza Atención Comercial,manychat,2025-11-13 18:55:50.947
20714,21864,Comienza Cotización,manychat,2025-11-13 18:59:42.573
20715,21865,Comienza Atención Comercial,manychat,2025-11-13 18:59:52.670
20716,21866,Comienza Asesoría Médica,manychat,2025-11-13 19:02:44.007
20717,21867,Retornó en AC,manychat,2025-11-13 19:06:05.617
20718,21868,Comienza Atención Comercial,manychat,2025-11-13 19:20:03.587
20719,21869,Comienza Asesoría Médica,manychat,2025-11-13 19:22:04.303
20720,21870,Comienza Cotización,manychat,2025-11-13 19:25:15.683
20721,21871,Comienza Atención Comercial,manychat,2025-11-13 19:26:26.297
20722,21872,Recién suscrito Pendiente de AC,manychat,2025-11-13 19:27:57.067
20723,21873,No terminó Asesoría especializada Derivado a Comecial,manychat,2025-11-13 19:28:17.313
20724,21874,Comienza Atención Comercial,manychat,2025-11-13 19:28:37.570
20725,21875,Comienza Atención Comercial,manychat,2025-11-13 19:33:39.710
20726,21876,Comienza Atención Comercial,manychat,2025-11-13 19:36:10.693
20727,21877,Comienza Atención Comercial,manychat,2025-11-13 19:40:12.280
20728,21878,Comienza Atención Comercial,manychat,2025-11-13 19:43:53.710
20729,21879,Comienza Atención Comercial,manychat,2025-11-13 19:45:34.483
20730,21880,Comienza Atención Comercial,manychat,2025-11-13 19:50:16.440
20731,21881,Comienza Atención Comercial,manychat,2025-11-13 19:50:36.640
20732,21882,Comienza Atención Comercial,manychat,2025-11-13 19:52:57.697
20733,21883,Comienza Cotización,manychat,2025-11-13 19:54:48.960
20734,21884,Comienza Atención Comercial,manychat,2025-11-13 19:56:49.867
20735,21885,Comienza Atención Comercial,manychat,2025-11-13 19:58:10.647
20736,21886,Comienza Cotización,manychat,2025-11-13 20:00:52.413
20737,21887,Recién suscrito Pendiente de AC,manychat,2025-11-13 20:01:32.860
20738,21888,Retornó en AC,manychat,2025-11-13 20:02:53.917
20739,21889,Recién suscrito Pendiente de AC,manychat,2025-11-13 20:03:44.570
20740,21890,Comienza Atención Comercial,manychat,2025-11-13 20:04:24.920
20741,21891,Comienza Atención Comercial,manychat,2025-11-13 20:09:27.243
20742,21892,Comienza Cotización,manychat,2025-11-13 20:14:40.130
20743,21893,Recién suscrito Pendiente de AC,manychat,2025-11-13 20:16:00.760
20744,21894,Comienza Atención Comercial,manychat,2025-11-13 20:17:41.600
20745,21895,Comienza Cotización,manychat,2025-11-13 20:18:01.793
20746,21896,Comienza Atención Comercial,manychat,2025-11-13 20:25:14.907
20747,21897,Terminó Asesoría Especializada,manychat,2025-11-13 20:25:25.063
20748,21898,Comienza Atención Comercial,manychat,2025-11-13 20:25:35.200
20749,21899,Comienza Cotización,manychat,2025-11-13 20:27:05.837
20750,21900,Comienza Cotización,manychat,2025-11-13 20:27:46.267
20751,21901,No terminó Asesoría especializada Derivado a Comecial,manychat,2025-11-13 20:28:56.917
20752,21902,Comienza Cotización,manychat,2025-11-13 20:32:38.727
20753,21903,Comienza Cotización,manychat,2025-11-13 20:32:48.890
20754,21904,Recién suscrito Pendiente de AC,manychat,2025-11-13 20:36:30.543
20755,21905,Recién suscrito Pendiente de AC,manychat,2025-11-13 20:36:50.720
20756,21906,Recién suscrito Pendiente de AC,manychat,2025-11-13 20:37:00.870
20757,21907,Recién suscrito Pendiente de AC,manychat,2025-11-13 20:37:41.330
20758,21908,Recién suscrito Pendiente de AC,manychat,2025-11-13 20:47:06.467
20759,21909,Recién suscrito Pendiente de AC,manychat,2025-11-13 20:53:09.210
20760,21910,Comienza Atención Comercial,manychat,2025-11-13 20:54:09.657
